,time,comp_angle,gyro_angle,accel_angle,control,frequency
1160,1622659211.468383,0,0,0,-50.0,182
1161,1622659211.4738967,0,0,0,-50.0,183
1162,1622659211.4793324,0,0,0,-50.0,181
1163,1622659211.4847903,0,0,0,-50.0,184
1164,1622659211.4902267,0,0,0,-50.0,183
1165,1622659211.4958704,0,0,0,-50.0,184
1166,1622659211.5014744,0,0,0,-50.0,177
1167,1622659211.5070827,0,0,0,-50.0,178
1168,1622659211.5126145,0,0,0,-50.0,178
1169,1622659211.5182538,0,0,0,-50.0,180
1170,1622659211.5237951,0,0,0,-50.0,177
1171,1622659211.52938,0,0,0,-50.0,180
1172,1622659211.5349398,0,0,0,-50.0,179
1173,1622659211.5404909,0,0,0,-50.0,179
1174,1622659211.5461478,0,0,0,-50.0,179
1175,1622659211.5517669,0,0,0,-50.0,176
1176,1622659211.557444,0,0,0,-50.0,177
1177,1622659211.5629709,0,0,0,-50.0,176
1178,1622659211.5686193,0,0,0,-50.0,181
1179,1622659211.5741699,0,0,0,-50.0,177
1180,1622659211.579762,0,0,0,-50.0,180
1181,1622659211.5853102,0,0,0,-50.0,178
1182,1622659211.5908866,0,0,0,-50.0,180
1183,1622659211.5965214,0,0,0,-50.0,176
1184,1622659211.6020358,0,0,0,-50.0,180
1185,1622659211.6076362,0,0,0,-50.0,181
1186,1622659211.6132076,0,0,0,-50.0,178
1187,1622659211.618805,0,0,0,-50.0,179
1188,1622659211.624341,0,0,0,-50.0,178
1189,1622659211.6298745,0,0,0,-50.0,180
1190,1622659211.6354778,0,0,0,-50.0,180
1191,1622659211.6411216,0,0,0,-50.0,178
1192,1622659211.6468003,0,0,0,-50.0,177
1193,1622659211.652341,0,0,0,-50.0,176
1194,1622659211.657978,0,0,0,-50.0,180
1195,1622659211.6635633,0,0,0,-50.0,177
1196,1622659211.6691546,0,0,0,-50.0,179
1197,1622659211.6746826,0,0,0,-50.0,178
1198,1622659211.680286,0,0,0,-50.0,180
1199,1622659211.685959,0,0,0,-50.0,178
1200,1622659211.691683,0,0,0,-50.0,176
1201,1622659211.6973474,0,0,0,-50.0,174
1202,1622659211.7029521,0,0,0,-50.0,176
1203,1622659211.7085168,0,0,0,-50.0,178
1204,1622659211.7140963,0,0,0,-50.0,179
1205,1622659211.7197404,0,0,0,-50.0,178
1206,1622659211.7253199,0,0,0,-50.0,178
1207,1622659211.7309737,0,0,0,-50.0,179
1208,1622659211.7365294,0,0,0,-50.0,176
1209,1622659211.7422078,0,0,0,-50.0,180
1210,1622659211.7478142,0,0,0,-50.0,175
1211,1622659211.7533896,0,0,0,-50.0,178
1212,1622659211.758982,0,0,0,-50.0,179
1213,1622659211.7645576,0,0,0,-50.0,178
1214,1622659211.7701185,0,0,0,-50.0,179
1215,1622659211.7756786,0,0,0,-50.0,179
1216,1622659211.7813687,0,0,0,-50.0,179
1217,1622659211.787043,0,0,0,-50.0,175
1218,1622659211.7926774,0,0,0,-50.0,176
1219,1622659211.7982452,0,0,0,-50.0,177
1220,1622659211.8039062,0,0,0,-50.0,179
1221,1622659211.8096025,0,0,0,-50.0,176
1222,1622659211.8151526,0,0,0,-50.0,175
1223,1622659211.8207364,0,0,0,-50.0,180
1224,1622659211.826323,0,0,0,-50.0,179
1225,1622659211.8319376,0,0,0,-50.0,178
1226,1622659211.8375015,0,0,0,-50.0,178
1227,1622659211.8434043,0,0,0,-50.0,179
1228,1622659211.848933,0,0,0,-50.0,169
1229,1622659211.8544097,0,0,0,-50.0,180
1230,1622659211.8599217,0,0,0,-50.0,182
1231,1622659211.8654006,0,0,0,-50.0,181
1232,1622659211.8709235,0,0,0,-50.0,182
1233,1622659211.8763862,0,0,0,-50.0,181
1234,1622659211.8819573,0,0,0,-50.0,181
1235,1622659211.8874621,0,0,0,-50.0,180
1236,1622659211.8929486,0,0,0,-50.0,181
1237,1622659211.8984172,0,0,0,-50.0,182
1238,1622659211.9039204,0,0,0,-50.0,182
1239,1622659211.9093907,0,0,0,-50.0,181
1240,1622659211.914868,0,0,0,-50.0,182
1241,1622659211.920306,0,0,0,-50.0,182
1242,1622659211.925757,0,0,0,-50.0,183
1243,1622659211.9312222,0,0,0,-50.0,183
1244,1622659211.9366927,0,0,0,-50.0,183
1245,1622659211.9423132,0,0,0,-50.0,182
1246,1622659211.9479218,0,0,0,-50.0,177
1247,1622659211.9536343,0,0,0,-50.0,178
1248,1622659211.9591403,0,0,0,-50.0,175
1249,1622659211.964799,0,0,0,-50.0,181
1250,1622659211.9702542,0,0,0,-50.0,176
1251,1622659211.975721,0,0,0,-50.0,183
1252,1622659211.9812045,0,0,0,-50.0,182
1253,1622659211.9866595,0,0,0,-50.0,182
1254,1622659211.9921176,0,0,0,-50.0,183
1255,1622659211.9976888,0,0,0,-50.0,181
1256,1622659212.0031912,0,0,0,-50.0,180
1257,1622659212.00868,0,0,0,-50.0,181
1258,1622659212.0141516,0,0,0,-50.0,182
1259,1622659212.019634,0,0,0,-50.0,182
1260,1622659212.025086,0,0,0,-50.0,182
1261,1622659212.0305433,0,0,0,-50.0,183
1262,1622659212.0360773,0,0,0,-50.0,183
1263,1622659212.041542,0,0,0,-50.0,180
1264,1622659212.0469766,0,0,0,-50.0,183
1265,1622659212.0525002,0,0,0,-50.0,184
1266,1622659212.0580294,0,0,0,-50.0,180
1267,1622659212.0636003,0,0,0,-50.0,179
1268,1622659212.0691023,0,0,0,-50.0,180
1269,1622659212.074584,0,0,0,-50.0,181
1270,1622659212.0800538,0,0,0,-50.0,182
1271,1622659212.0855563,0,0,0,-50.0,182
1272,1622659212.091048,0,0,0,-50.0,181
1273,1622659212.0965376,0,0,0,-50.0,182
1274,1622659212.1020215,0,0,0,-50.0,182
1275,1622659212.1074646,0,0,0,-50.0,182
1276,1622659212.1129653,0,0,0,-50.0,183
1277,1622659212.1184375,0,0,0,-50.0,181
1278,1622659212.1239557,0,0,0,-50.0,182
1279,1622659212.1294727,0,0,0,-50.0,181
1280,1622659212.134975,0,0,0,-50.0,181
1281,1622659212.1404548,0,0,0,-50.0,181
1282,1622659212.145919,0,0,0,-50.0,182
1283,1622659212.1514637,0,0,0,-50.0,183
1284,1622659212.1569672,0,0,0,-50.0,180
1285,1622659212.1624813,0,0,0,-50.0,181
1286,1622659212.1679735,0,0,0,-50.0,181
1287,1622659212.1736057,0,0,0,-50.0,182
1288,1622659212.1791136,0,0,0,-50.0,177
1289,1622659212.1847472,0,0,0,-50.0,181
1290,1622659212.1903374,0,0,0,-50.0,177
1291,1622659212.1960187,0,0,0,-50.0,178
1292,1622659212.2015584,0,0,0,-50.0,175
1293,1622659212.207169,0,0,0,-50.0,180
1294,1622659212.2127633,0,0,0,-50.0,178
1295,1622659212.2182267,0,0,0,-50.0,178
1296,1622659212.2242432,0,0,0,-50.0,183
1297,1622659212.2300744,0,0,0,-50.0,165
1298,1622659212.240075,0,0,0,-50.0,171
1299,1622659212.2459655,0,0,0,-50.0,99
1300,1622659212.2517457,0,0,0,-50.0,170
1301,1622659212.257533,0,0,0,-50.0,172
1302,1622659212.263497,0,0,0,-50.0,172
1303,1622659212.2693858,0,0,0,-50.0,167
1304,1622659212.275122,0,0,0,-50.0,170
1305,1622659212.280731,0,0,0,-50.0,174
1306,1622659212.286435,0,0,0,-50.0,178
1307,1622659212.2919717,0,0,0,-50.0,175
1308,1622659212.2967222,0,0,0,-50.0,181
1309,1622659212.3103008,0,0,0,-50.0,153
1310,1622659212.3216944,0,0,0,-50.0,84
1311,1622659212.327012,0,0,0,-50.0,87
1312,1622659212.3320098,0,0,0,-50.0,188
1313,1622659212.3752213,0,0,0,-50.0,23
1314,1622659212.38407,0,0,0,-50.0,173
1315,1622659212.391,0,0,0,-50.0,113
1316,1622659212.3953514,0,0,0,-50.0,144
1317,1622659212.3995569,0,0,0,-50.0,230
1318,1622659212.4039638,0,0,0,-50.0,238
1319,1622659212.4079547,0,0,0,-50.0,226
1320,1622659212.4117768,0,0,0,-50.0,252
1321,1622659212.415634,0,0,0,-50.0,262
1322,1622659212.4194403,0,0,0,-50.0,258
1323,1622659212.423244,0,0,0,-50.0,263
1324,1622659212.4270296,0,0,0,-50.0,262
1325,1622659212.4308374,0,0,0,-50.0,264
1326,1622659212.4346797,0,0,0,-50.0,259
1327,1622659212.438508,0,0,0,-50.0,263
1328,1622659212.4423177,0,0,0,-50.0,260
1329,1622659212.446088,0,0,0,-50.0,262
1330,1622659212.449837,0,0,0,-50.0,265
1331,1622659212.4536185,0,0,0,-50.0,267
1332,1622659212.4575334,0,0,0,-50.0,264
1333,1622659212.461388,0,0,0,-50.0,255
1334,1622659212.4651918,0,0,0,-50.0,258
1335,1622659212.468935,0,0,0,-50.0,263
1336,1622659212.47272,0,0,0,-50.0,267
1337,1622659212.4765854,0,0,0,-50.0,264
1338,1622659212.4804478,0,0,0,-50.0,257
1339,1622659212.4842083,0,0,0,-50.0,259
1340,1622659212.4879746,0,0,0,-50.0,266
1341,1622659212.4917517,0,0,0,-50.0,265
1342,1622659212.4955385,0,0,0,-50.0,264
1343,1622659212.4992716,0,0,0,-50.0,264
1344,1622659212.5030198,0,0,0,-50.0,267
1345,1622659212.5067556,0,0,0,-50.0,266
1346,1622659212.5105572,0,0,0,-50.0,267
1347,1622659212.514292,0,0,0,-50.0,262
1348,1622659212.5180542,0,0,0,-50.0,268
1349,1622659212.5218244,0,0,0,-50.0,265
1350,1622659212.52562,0,0,0,-50.0,264
1351,1622659212.5293622,0,0,0,-50.0,263
1352,1622659212.5331223,0,0,0,-50.0,267
1353,1622659212.5368617,0,0,0,-50.0,265
1354,1622659212.5407057,0,0,0,-50.0,267
1355,1622659212.5445526,0,0,0,-50.0,259
1356,1622659212.548303,0,0,0,-50.0,260
1357,1622659212.5520532,0,0,0,-50.0,267
1358,1622659212.5558054,0,0,0,-50.0,266
1359,1622659212.559601,0,0,0,-50.0,266
1360,1622659212.563474,0,0,0,-50.0,263
1361,1622659212.5672398,0,0,0,-50.0,258
1362,1622659212.5713296,0,0,0,-50.0,251
1363,1622659212.5750885,0,0,0,-50.0,257
1364,1622659212.5788755,0,0,0,-50.0,266
1365,1622659212.5826616,0,0,0,-50.0,264
1366,1622659212.5864446,0,0,0,-50.0,263
1367,1622659212.5901866,0,0,0,-50.0,264
1368,1622659212.5939367,0,0,0,-50.0,267
1369,1622659212.5976787,0,0,0,-50.0,266
1370,1622659212.601489,0,0,0,-50.0,267
1371,1622659212.6052456,0,0,0,-50.0,262
1372,1622659212.6090038,0,0,0,-50.0,266
1373,1622659212.612776,0,0,0,-50.0,266
1374,1622659212.616556,0,0,0,-50.0,264
1375,1622659212.6202974,0,0,0,-50.0,264
1376,1622659212.62406,0,0,0,-50.0,267
1377,1622659212.6277974,0,0,0,-50.0,265
1378,1622659212.6316104,0,0,0,-50.0,267
1379,1622659212.635362,0,0,0,-50.0,261
1380,1622659212.639121,0,0,0,-50.0,266
1381,1622659212.6428924,0,0,0,-50.0,266
1382,1622659212.6466303,0,0,0,-50.0,264
1383,1622659212.6503198,0,0,0,-50.0,268
1384,1622659212.6540534,0,0,0,-50.0,271
1385,1622659212.6577628,0,0,0,-50.0,267
1386,1622659212.661996,0,0,0,-50.0,269
1387,1622659212.665832,0,0,0,-50.0,235
1388,1622659212.669616,0,0,0,-50.0,261
1389,1622659212.6734297,0,0,0,-50.0,264
1390,1622659212.6772122,0,0,0,-50.0,261
1391,1622659212.6810534,0,0,0,-50.0,264
1392,1622659212.6848273,0,0,0,-50.0,260
1393,1622659212.6885552,0,0,0,-50.0,265
1394,1622659212.6923673,0,0,0,-50.0,268
1395,1622659212.6961255,0,0,0,-50.0,261
1396,1622659212.699886,0,0,0,-50.0,266
1397,1622659212.7036633,0,0,0,-50.0,265
1398,1622659212.7074435,0,0,0,-50.0,264
1399,1622659212.71119,0,0,0,-50.0,264
1400,1622659212.714952,0,0,0,-50.0,266
1401,1622659212.7187927,0,0,0,-50.0,265
1402,1622659212.7226355,0,0,0,-50.0,259
1403,1622659212.7264059,0,0,0,-50.0,260
1404,1622659212.7302358,0,0,0,-50.0,265
1405,1622659212.7340248,0,0,0,-50.0,260
1406,1622659212.7378047,0,0,0,-50.0,264
1407,1622659212.7415493,0,0,0,-50.0,264
1408,1622659212.7453105,0,0,0,-50.0,267
1409,1622659212.7490194,0,0,0,-50.0,266
1410,1622659212.752793,0,0,0,-50.0,269
1411,1622659212.7564938,0,0,0,-50.0,264
1412,1622659212.7602012,0,0,0,-50.0,270
1413,1622659212.7642615,0,0,0,-50.0,269
1414,1622659212.76809,0,0,0,-50.0,245
1415,1622659212.7718503,0,0,0,-50.0,261
1416,1622659212.7756047,0,0,0,-50.0,266
1417,1622659212.7793205,0,0,0,-50.0,266
1418,1622659212.7832677,0,0,0,-50.0,269
1419,1622659212.7870455,0,0,0,-50.0,252
1420,1622659212.7909076,0,0,0,-50.0,265
1421,1622659212.7946796,0,0,0,-50.0,258
1422,1622659212.7984488,0,0,0,-50.0,265
1423,1622659212.802201,0,0,0,-50.0,265
1424,1622659212.8059454,0,0,0,-50.0,266
1425,1622659212.8096697,0,0,0,-50.0,267
1426,1622659212.8134887,0,0,0,-50.0,268
1427,1622659212.81724,0,0,0,-50.0,261
1428,1622659212.8210895,0,0,0,-50.0,266
1429,1622659212.8248477,0,0,0,-50.0,259
1430,1622659212.8286185,0,0,0,-50.0,266
1431,1622659212.832357,0,0,0,-50.0,265
1432,1622659212.8361197,0,0,0,-50.0,267
1433,1622659212.8398542,0,0,0,-50.0,265
1434,1622659212.8436627,0,0,0,-50.0,267
1435,1622659212.8474119,0,0,0,-50.0,262
1436,1622659212.8512003,0,0,0,-50.0,266
1437,1622659212.8549042,0,0,0,-50.0,264
1438,1622659212.8586128,0,0,0,-50.0,270
1439,1622659212.8623204,0,0,0,-50.0,269
1440,1622659212.866152,0,0,0,-50.0,269
1441,1622659212.8699126,0,0,0,-50.0,260
1442,1622659212.873799,0,0,0,-50.0,265
1443,1622659212.877565,0,0,0,-50.0,257
1444,1622659212.8815932,0,0,0,-50.0,266
1445,1622659212.88538,0,0,0,-50.0,247
1446,1622659212.8891673,0,0,0,-50.0,264
1447,1622659212.8929334,0,0,0,-50.0,264
1448,1622659212.8967304,0,0,0,-50.0,265
1449,1622659212.9005928,0,0,0,-50.0,263
1450,1622659212.9044735,0,0,0,-50.0,258
1451,1622659212.908245,0,0,0,-50.0,258
1452,1622659212.912075,0,0,0,-50.0,265
1453,1622659212.9158418,0,0,0,-50.0,260
1454,1622659212.9196303,0,0,0,-50.0,265
1455,1622659212.9233868,0,0,0,-50.0,264
1456,1622659212.92717,0,0,0,-50.0,266
1457,1622659212.931016,0,0,0,-50.0,264
1458,1622659212.9348366,0,0,0,-50.0,258
1459,1622659212.9386053,0,0,0,-50.0,262
1460,1622659212.942439,0,0,0,-50.0,265
1461,1622659212.9462156,0,0,0,-50.0,260
1462,1622659212.950007,0,0,0,-50.0,264
1463,1622659212.9537442,0,0,0,-50.0,263
1464,1622659212.9574757,0,0,0,-50.0,267
1465,1622659212.961255,0,0,0,-50.0,268
1466,1622659212.9650228,0,0,0,-50.0,264
1467,1622659212.968857,0,0,0,-50.0,265
1468,1622659212.9728177,0,0,0,-50.0,260
1469,1622659212.9765987,0,0,0,-50.0,252
1470,1622659212.980419,0,0,0,-50.0,264
1471,1622659212.9841893,0,0,0,-50.0,261
1472,1622659212.988016,0,0,0,-50.0,265
1473,1622659212.9918256,0,0,0,-50.0,261
1474,1622659212.995615,0,0,0,-50.0,262
1475,1622659212.9993782,0,0,0,-50.0,264
1476,1622659213.0031974,0,0,0,-50.0,265
1477,1622659213.0069823,0,0,0,-50.0,261
1478,1622659213.0107625,0,0,0,-50.0,264
1479,1622659213.0145237,0,0,0,-50.0,264
1480,1622659213.0183148,0,0,0,-50.0,265
1481,1622659213.0221162,0,0,0,-50.0,263
1482,1622659213.0259159,0,0,0,-50.0,262
1483,1622659213.029687,0,0,0,-50.0,262
1484,1622659213.0336094,0,0,0,-50.0,265
1485,1622659213.0374465,0,0,0,-50.0,254
1486,1622659213.0413249,0,0,0,-50.0,261
1487,1622659213.045127,0,0,0,-50.0,257
1488,1622659213.0489264,0,0,0,-50.0,263
1489,1622659213.0527422,0,0,0,-50.0,263
1490,1622659213.0565407,0,0,0,-50.0,261
1491,1622659213.060321,0,0,0,-50.0,263
1492,1622659213.0641289,0,0,0,-50.0,264
1493,1622659213.0678492,0,0,0,-50.0,263
1494,1622659213.0718198,0,0,0,-50.0,268
1495,1622659213.0756204,0,0,0,-50.0,251
1496,1622659213.0794137,0,0,0,-50.0,263
1497,1622659213.0833457,0,0,0,-50.0,263
1498,1622659213.0871613,0,0,0,-50.0,253
1499,1622659213.0911796,0,0,0,-50.0,262
1500,1622659213.095115,0,0,0,-50.0,248
1501,1622659213.100259,0,0,0,-50.0,254
1502,1622659213.105845,0,0,0,-50.0,193
1503,1622659213.1115031,0,0,0,-50.0,179
1504,1622659213.1171262,0,0,0,-50.0,176
1505,1622659213.122778,0,0,0,-50.0,177
1506,1622659213.1283937,0,0,0,-50.0,176
1507,1622659213.1339855,0,0,0,-50.0,178
1508,1622659213.1395738,0,0,0,-50.0,178
1509,1622659213.145238,0,0,0,-50.0,178
1510,1622659213.1509638,0,0,0,-50.0,176
1511,1622659213.156736,0,0,0,-50.0,173
1512,1622659213.162392,0,0,0,-50.0,173
1513,1622659213.1679616,0,0,0,-50.0,176
1514,1622659213.1736002,0,0,0,-50.0,179
1515,1622659213.1791644,0,0,0,-50.0,177
1516,1622659213.184756,0,0,0,-50.0,179
1517,1622659213.190298,0,0,0,-50.0,178
1518,1622659213.1959312,0,0,0,-50.0,180
1519,1622659213.2015743,0,0,0,-50.0,177
1520,1622659213.2071133,0,0,0,-50.0,177
1521,1622659213.212703,0,0,0,-50.0,180
1522,1622659213.2182412,0,0,0,-50.0,178
1523,1622659213.2237844,0,0,0,-50.0,180
1524,1622659213.2293086,0,0,0,-50.0,180
1525,1622659213.234891,0,0,0,-50.0,181
1526,1622659213.2405033,0,0,0,-50.0,178
1527,1622659213.2460704,0,0,0,-50.0,178
1528,1622659213.2517207,0,0,0,-50.0,179
1529,1622659213.2572594,0,0,0,-50.0,177
1530,1622659213.26304,0,0,0,-50.0,180
1531,1622659213.2686498,0,0,0,-50.0,172
1532,1622659213.27441,0,0,0,-50.0,178
1533,1622659213.2800004,0,0,0,-50.0,173
1534,1622659213.2858002,0,0,0,-50.0,174
1535,1622659213.2921197,0,0,0,-50.0,176
1536,1622659213.297746,0,0,0,-50.0,157
1537,1622659213.3158817,0,0,0,-50.0,133
1538,1622659213.3279948,0,0,0,-50.0,61
1539,1622659213.3338976,0,0,0,-50.0,82
1540,1622659213.405504,0,0,0,-50.0,13
1541,1622659213.4116511,0,0,0,-50.0,171
1542,1622659213.4172094,0,0,0,-50.0,164
1543,1622659213.4228058,0,0,0,-50.0,180
1544,1622659213.428352,0,0,0,-50.0,178
1545,1622659213.4339054,0,0,0,-50.0,180
1546,1622659213.4394305,0,0,0,-50.0,179
1547,1622659213.445063,0,0,0,-50.0,181
1548,1622659213.450648,0,0,0,-50.0,177
1549,1622659213.4562583,0,0,0,-50.0,179
1550,1622659213.461925,0,0,0,-50.0,176
1551,1622659213.467446,0,0,0,-50.0,177
1552,1622659213.4730065,0,0,0,-50.0,181
1553,1622659213.4785595,0,0,0,-50.0,179
1554,1622659213.487753,0,0,0,-50.0,180
1555,1622659213.4950705,0,0,0,-50.0,108
1556,1622659213.5008261,0,0,0,-50.0,136
1557,1622659213.50644,0,0,0,-50.0,172
1558,1622659213.512013,0,0,0,-50.0,180
1559,1622659213.5175335,0,0,0,-50.0,179
1560,1622659213.5231957,0,0,0,-50.0,181
1561,1622659213.528766,0,0,0,-50.0,175
1562,1622659213.5343134,0,0,0,-50.0,181
1563,1622659213.539789,0,0,0,-50.0,180
1564,1622659213.5455513,0,0,0,-50.0,180
1565,1622659213.5511472,0,0,0,-50.0,175
1566,1622659213.556653,0,0,0,-50.0,179
1567,1622659213.562307,0,0,0,-50.0,181
1568,1622659213.5678742,0,0,0,-50.0,176
1569,1622659213.5734663,0,0,0,-50.0,179
1570,1622659213.5789635,0,0,0,-50.0,178
1571,1622659213.5844984,0,0,0,-50.0,182
1572,1622659213.59009,0,0,0,-50.0,180
1573,1622659213.595786,0,0,0,-50.0,178
1574,1622659213.6014159,0,0,0,-50.0,175
1575,1622659213.6069703,0,0,0,-50.0,177
1576,1622659213.6124864,0,0,0,-50.0,180
1577,1622659213.6179683,0,0,0,-50.0,181
1578,1622659213.6235173,0,0,0,-50.0,182
1579,1622659213.6290329,0,0,0,-50.0,180
1580,1622659213.634603,0,0,0,-50.0,181
1581,1622659213.640194,0,0,0,-50.0,179
1582,1622659213.645753,0,0,0,-50.0,178
1583,1622659213.6514874,0,0,0,-50.0,179
1584,1622659213.6570985,0,0,0,-50.0,172
1585,1622659213.6627204,0,0,0,-50.0,179
1586,1622659213.6682463,0,0,0,-50.0,177
1587,1622659213.6737394,0,0,0,-50.0,181
1588,1622659213.679297,0,0,0,-50.0,182
1589,1622659213.6850257,0,0,0,-50.0,179
1590,1622659213.690593,0,0,0,-50.0,174
1591,1622659213.6961472,0,0,0,-50.0,179
1592,1622659213.701687,0,0,0,-50.0,180
1593,1622659213.7071774,0,0,0,-50.0,180
1594,1622659213.712733,0,0,0,-50.0,182
1595,1622659213.7182271,0,0,0,-50.0,179
1596,1622659213.723831,0,0,0,-50.0,182
1597,1622659213.7293458,0,0,0,-50.0,177
1598,1622659213.7348683,0,0,0,-50.0,182
1599,1622659213.740367,0,0,0,-50.0,181
1600,1622659213.7458358,0,0,0,-50.0,181
1601,1622659213.7513692,0,0,0,-50.0,182
1602,1622659213.7568614,0,0,0,-50.0,180
1603,1622659213.7623763,0,0,0,-50.0,182
1604,1622659213.7678978,0,0,0,-50.0,181
1605,1622659213.7733881,0,0,0,-50.0,181
1606,1622659213.7788582,0,0,0,-50.0,182
1607,1622659213.7845235,0,0,0,-50.0,182
1608,1622659213.7901251,0,0,0,-50.0,176
1609,1622659213.7957861,0,0,0,-50.0,178
1610,1622659213.8013146,0,0,0,-50.0,175
1611,1622659213.8068168,0,0,0,-50.0,181
1612,1622659213.81236,0,0,0,-50.0,181
1613,1622659213.8178508,0,0,0,-50.0,180
1614,1622659213.8233747,0,0,0,-50.0,182
1615,1622659213.8288596,0,0,0,-50.0,180
1616,1622659213.8343885,0,0,0,-50.0,182
1617,1622659213.8398936,0,0,0,-50.0,180
1618,1622659213.845503,0,0,0,-50.0,181
1619,1622659213.8511395,0,0,0,-50.0,178
1620,1622659213.85666,0,0,0,-50.0,177
1621,1622659213.862266,0,0,0,-50.0,181
1622,1622659213.8677962,0,0,0,-50.0,178
1623,1622659213.873445,0,0,0,-50.0,180
1624,1622659213.8790052,0,0,0,-50.0,176
1625,1622659213.8849022,0,0,0,-50.0,180
1626,1622659213.890475,0,0,0,-50.0,169
1627,1622659213.8962505,0,0,0,-50.0,179
1628,1622659213.9020836,0,0,0,-50.0,173
1629,1622659213.907939,0,0,0,-50.0,170
1630,1622659213.9137046,0,0,0,-50.0,171
1631,1622659213.9192686,0,0,0,-50.0,173
1632,1622659213.9248867,0,0,0,-50.0,178
1633,1622659213.9307706,0,0,0,-50.0,179
1634,1622659213.936516,0,0,0,-50.0,165
1635,1622659213.9420679,0,0,0,-50.0,178
1636,1622659213.9477005,0,0,0,-50.0,179
1637,1622659213.9532065,0,0,0,-50.0,176
1638,1622659213.958824,0,0,0,-50.0,182
1639,1622659213.9644506,0,0,0,-50.0,178
1640,1622659213.9700673,0,0,0,-50.0,177
1641,1622659213.9756875,0,0,0,-50.0,178
1642,1622659213.9812195,0,0,0,-50.0,177
1643,1622659213.9868572,0,0,0,-50.0,177
1644,1622659213.992697,0,0,0,-50.0,180
1645,1622659213.9984765,0,0,0,-50.0,169
1646,1622659214.0042439,0,0,0,-50.0,174
1647,1622659214.0097303,0,0,0,-50.0,173
1648,1622659214.0152361,0,0,0,-50.0,182
1649,1622659214.0207565,0,0,0,-50.0,181
1650,1622659214.026249,0,0,0,-50.0,181
1651,1622659214.0319989,0,0,0,-50.0,182
1652,1622659214.0376067,0,0,0,-50.0,173
1653,1622659214.0431817,0,0,0,-50.0,178
1654,1622659214.0486996,0,0,0,-50.0,179
1655,1622659214.0542676,0,0,0,-50.0,181
1656,1622659214.06017,0,0,0,-50.0,169
1657,1622659214.0660095,0,0,0,-50.0,170
1658,1622659214.0719028,0,0,0,-50.0,171
1659,1622659214.0776904,0,0,0,-50.0,170
1660,1622659214.0834954,0,0,0,-50.0,173
1661,1622659214.0894153,0,0,0,-50.0,169
1662,1622659214.0955002,0,0,0,-50.0,173
1663,1622659214.1011748,0,0,0,-50.0,168
1664,1622659214.1070085,0,0,0,-50.0,168
1665,1622659214.1131747,0,0,0,-50.0,172
1666,1622659214.1187315,0,0,0,-50.0,168
1667,1622659214.1248515,0,0,0,-50.0,172
1668,1622659214.130418,0,0,0,-50.0,170
1669,1622659214.1361864,0,0,0,-50.0,172
1670,1622659214.1420023,0,0,0,-50.0,173
1671,1622659214.147851,0,0,0,-50.0,169
1672,1622659214.1542654,0,0,0,-50.0,172
1673,1622659214.1598485,0,0,0,-50.0,161
1674,1622659214.1656501,0,0,0,-50.0,171
1675,1622659214.1718214,0,0,0,-50.0,172
1676,1622659214.177363,0,0,0,-50.0,168
1677,1622659214.1832058,0,0,0,-50.0,172
1678,1622659214.189044,0,0,0,-50.0,169
1679,1622659214.194867,0,0,0,-50.0,172
1680,1622659214.20072,0,0,0,-50.0,171
1681,1622659214.2066848,0,0,0,-50.0,167
1682,1622659214.2129138,0,0,0,-50.0,171
1683,1622659214.2184682,0,0,0,-50.0,167
1684,1622659214.2242355,0,0,0,-50.0,172
1685,1622659214.2300577,0,0,0,-50.0,173
1686,1622659214.23623,0,0,0,-50.0,170
1687,1622659214.2417998,0,0,0,-50.0,170
1688,1622659214.247896,0,0,0,-50.0,170
1689,1622659214.2534344,0,0,0,-50.0,172
1690,1622659214.259199,0,0,0,-50.0,172
1691,1622659214.2653182,0,0,0,-50.0,174
1692,1622659214.271213,0,0,0,-50.0,169
1693,1622659214.2767766,0,0,0,-50.0,169
1694,1622659214.2825909,0,0,0,-50.0,171
1695,1622659214.288379,0,0,0,-50.0,173
1696,1622659214.2946467,0,0,0,-50.0,172
1697,1622659214.3006577,0,0,0,-50.0,156
1698,1622659214.323745,0,0,0,-50.0,60
1699,1622659214.3297865,0,0,0,-50.0,81
1700,1622659214.335399,0,0,0,-50.0,165
1701,1622659214.42707,0,0,0,-50.0,10
1702,1622659214.4329603,0,0,0,-50.0,167
1703,1622659214.4387178,0,0,0,-50.0,172
1704,1622659214.444502,0,0,0,-50.0,174
1705,1622659214.4503105,0,0,0,-50.0,170
1706,1622659214.4561393,0,0,0,-50.0,172
1707,1622659214.4619205,0,0,0,-50.0,172
1708,1622659214.4676907,0,0,0,-50.0,173
1709,1622659214.473508,0,0,0,-50.0,173
1710,1622659214.4793382,0,0,0,-50.0,170
1711,1622659214.485168,0,0,0,-50.0,172
1712,1622659214.4910493,0,0,0,-50.0,170
1713,1622659214.496829,0,0,0,-50.0,171
1714,1622659214.5066798,0,0,0,-50.0,173
1715,1622659214.5139377,0,0,0,-50.0,103
1716,1622659214.5195043,0,0,0,-50.0,138
1717,1622659214.5250793,0,0,0,-50.0,180
1718,1622659214.5311003,0,0,0,-50.0,179
1719,1622659214.5367613,0,0,0,-50.0,165
1720,1622659214.5423553,0,0,0,-50.0,177
1721,1622659214.5478842,0,0,0,-50.0,178
1722,1622659214.5534382,0,0,0,-50.0,181
1723,1622659214.5589514,0,0,0,-50.0,179
1724,1622659214.5646532,0,0,0,-50.0,181
